1591650042.6673467,1591650042.9002488,0.23290205001831055
1591650092.8776202,1591650093.1116989,0.23407864570617676
1591650095.1565828,1591650095.3883882,0.23180532455444336
1591650097.474436,1591650097.70722,0.23278403282165527
1591650099.1456583,1591650099.378482,0.23282384872436523
1591650100.525338,1591650100.7580872,0.23274922370910645
1591650101.8412597,1591650102.074018,0.2327582836151123
1591650103.184482,1591650103.4175327,0.23305058479309082
1591650104.5120142,1591650104.7448351,0.23282098770141602
1591650105.8703675,1591650106.105394,0.23502635955810547
1591650107.200296,1591650107.432574,0.23227810859680176
1591650110.3188214,1591650110.5532427,0.2344212532043457
1591650111.9214647,1591650112.1543217,0.23285698890686035
1591650113.162727,1591650113.395891,0.23316383361816406
1591650114.4092352,1591650114.642361,0.2331256866455078
1591650117.0930624,1591650117.3267994,0.23373699188232422
